(166, 177)	147.3974
(76, 148)	147.3958
(166, 170)	147.3949
(166, 197)	147.3635
(78, 149)	147.3582
(78, 148)	147.3516
(33, 166)	147.3448
(160, 166)	147.3141
(161, 166)	147.3141
(162, 166)	147.3141
(163, 166)	147.3141
(80, 149)	147.308
(92, 149)	147.3045
(80, 148)	147.3015
(92, 148)	147.298
(82, 149)	147.2979
(82, 148)	147.2913
(66, 149)	147.2766
(159, 166)	147.2727
(66, 148)	147.27
(74, 149)	147.2589
(115, 166)	147.2528
(74, 148)	147.2524
(117, 166)	147.2509
(152, 166)	147.2313
(64, 149)	147.2179
(132, 166)	147.213
(64, 148)	147.2113
(35, 166)	147.2092
(143, 166)	147.2044
(166, 169)	147.203
(116, 166)	147.1915
(136, 166)	147.1767
(40, 166)	147.1649
(34, 166)	147.1639
(31, 166)	147.1636
(165, 166)	147.1439
(38, 166)	147.117
(28, 166)	147.1164
(55, 166)	147.1108
(129, 166)	147.1051
(137, 166)	147.1038
(150, 166)	147.1014
(126, 166)	147.0992
(123, 166)	147.0976
(23, 166)	147.0914
(131, 166)	147.0881
(26, 166)	147.0783
(128, 166)	147.073
(25, 166)	147.0693
(2, 166)	147.0596
(124, 166)	147.0565
(139, 166)	147.0409
(114, 166)	147.038
(140, 166)	147.0319
(47, 166)	146.9699
(48, 166)	146.9699
(50, 166)	146.9699
(60, 166)	146.9657
(106, 166)	146.9619
(107, 166)	146.9619
(110, 166)	146.9619
(111, 166)	146.9619
(142, 166)	146.9384
(105, 166)	146.9302
(104, 166)	146.9301
(166, 195)	146.9228
(127, 166)	146.9218
(6, 166)	146.9099
(5, 166)	146.9078
(151, 166)	146.8992
(144, 166)	146.8985
(146, 166)	146.8955
(108, 166)	146.8892
(109, 166)	146.8807
(103, 141)	146.8806
(122, 166)	146.8706
(102, 141)	146.8689
(130, 166)	146.8642
(101, 141)	146.862
(121, 166)	146.858
(4, 166)	146.8469
(91, 166)	146.8233
(147, 166)	146.813
(113, 166)	146.8126
(43, 166)	146.7998
(100, 141)	146.7989
(125, 166)	146.7959
(97, 149)	146.766
(57, 166)	146.7651
(97, 148)	146.7594
(3, 166)	146.7486
(94, 166)	146.7338
(29, 166)	146.7299
(19, 166)	146.7282
(93, 166)	146.726
(79, 166)	146.72
(72, 166)	146.7195
(73, 166)	146.7195
(75, 166)	146.7195
(81, 166)	146.7195
(85, 166)	146.7195
(83, 166)	146.7181
(118, 166)	146.7151
(36, 166)	146.712
(145, 166)	146.7119
(135, 166)	146.6796
(119, 166)	146.6499
(15, 166)	146.6486
(17, 166)	146.6421
(20, 166)	146.6398
(86, 149)	146.6394
(86, 148)	146.6327
(27, 166)	146.628
(67, 166)	146.6271
(120, 166)	146.6063
(10, 166)	146.5842
(16, 166)	146.5809
(63, 166)	146.5727
(1, 166)	146.5489
(8, 166)	146.5331
(41, 166)	146.5136
(37, 166)	146.5097
(30, 166)	146.5072
(46, 166)	146.5057
(13, 166)	146.4487
(14, 166)	146.4271
(61, 149)	146.3519
(61, 148)	146.3451
(166, 172)	146.3374
(77, 141)	146.3249
(12, 166)	146.3244
(11, 166)	146.32
(9, 166)	146.2957
(7, 166)	146.2473
(65, 149)	146.0924
(65, 148)	146.0855
(98, 141)	146.0838
(76, 141)	145.9554
(78, 141)	145.9159
(80, 141)	145.8667
(92, 141)	145.8642
(82, 141)	145.8563
(59, 149)	145.8386
(59, 148)	145.8316
(66, 141)	145.8245
(74, 141)	145.812
(53, 149)	145.8083
(53, 148)	145.8014
(64, 141)	145.7624
(97, 141)	145.3005
(86, 141)	145.1524
(61, 141)	144.8345
(51, 149)	144.5582
(51, 148)	144.5508
(65, 141)	144.5463
(59, 141)	144.2929
(149, 234)	144.2874
(148, 234)	144.2798
(53, 141)	144.2548
(56, 149)	144.1456
(56, 148)	144.1384
(52, 149)	144.0993
(52, 148)	144.0919
(149, 173)	143.9872
(148, 173)	143.9805
(99, 149)	143.9599
(99, 148)	143.9523
(149, 236)	143.8726
(148, 236)	143.865
(49, 149)	143.8374
(49, 148)	143.83
(149, 235)	143.8224
(148, 235)	143.8148
(42, 149)	143.7515
(42, 148)	143.7441
(149, 226)	143.6649
(149, 227)	143.6644
(90, 149)	143.6642
(88, 149)	143.6624
(148, 226)	143.6569
(90, 148)	143.6565
(148, 227)	143.6564
(88, 148)	143.6548
(149, 228)	143.6403
(149, 230)	143.6373
(149, 217)	143.636
(148, 228)	143.6323
(148, 230)	143.6296
(148, 217)	143.6283
(149, 229)	143.5897
(148, 229)	143.5819
(87, 149)	143.5716
(87, 148)	143.5639
(149, 215)	143.498
(148, 215)	143.4903
(39, 149)	143.4721
(39, 148)	143.4647
(149, 214)	143.3473
(148, 214)	143.3396
(149, 221)	143.2241
(148, 221)	143.2161
(149, 154)	143.2136
(148, 154)	143.2061
(149, 167)	143.1697
(149, 164)	143.1697
(148, 167)	143.1621
(148, 164)	143.1621
(62, 149)	143.1508
(62, 148)	143.143
(149, 232)	142.9979
(148, 232)	142.9898
(149, 176)	142.9797
(148, 176)	142.972
(149, 237)	142.9692
(148, 237)	142.9612
(149, 216)	142.9539
(148, 216)	142.9461
(149, 231)	142.8688
(148, 231)	142.8607
(51, 141)	142.8549
(149, 212)	142.8474
(149, 211)	142.8468
(133, 149)	142.8437
(148, 212)	142.8396
(148, 211)	142.8391
(133, 148)	142.8358
(32, 149)	142.6896
(149, 225)	142.6884
(32, 148)	142.6822
(148, 225)	142.6804
(89, 149)	142.6786
(89, 148)	142.6708
(149, 224)	142.6643
(148, 224)	142.6564
(149, 219)	142.6384
(149, 218)	142.6376
(149, 220)	142.6325
(148, 219)	142.6305
(148, 218)	142.6299
(148, 220)	142.6245
(149, 206)	142.5531
(148, 206)	142.5454
(149, 223)	142.4938
(148, 223)	142.4859
(149, 174)	142.484
(56, 141)	142.4777
(148, 174)	142.4764
(141, 234)	142.469
(149, 210)	142.4423
(148, 210)	142.4346
(141, 173)	142.4283
(52, 141)	142.4194
(84, 149)	142.3802
(70, 149)	142.38
(71, 149)	142.3799
(68, 149)	142.3736
(84, 148)	142.3724
(70, 148)	142.3721
(71, 148)	142.372
(68, 148)	142.3657
(54, 149)	142.3563
(54, 148)	142.3483
(149, 205)	142.2939
(148, 205)	142.2861
(149, 209)	142.2784
(148, 209)	142.2707
(149, 193)	142.2343
(148, 193)	142.2265
(18, 149)	142.2244
(21, 149)	142.2169
(18, 148)	142.2167
(22, 149)	142.214
(21, 148)	142.2092
(22, 148)	142.2063
(149, 213)	142.1792
(99, 141)	142.1778
(148, 213)	142.1712
(149, 178)	142.1517
(49, 141)	142.1449
(148, 178)	142.144
(149, 207)	142.1218
(148, 207)	142.1139
(149, 189)	142.1003
(149, 188)	142.0971
(148, 189)	142.0925
(149, 183)	142.0904
(149, 184)	142.0904
(148, 188)	142.0893
(149, 186)	142.0884
(149, 185)	142.0882
(148, 183)	142.0827
(148, 184)	142.0826
(148, 186)	142.0807
(148, 185)	142.0804
(149, 181)	142.0632
(148, 181)	142.0554
(141, 236)	142.0516
(42, 141)	142.0489
(149, 187)	142.0415
(148, 187)	142.0337
(141, 235)	141.9996
(149, 171)	141.9815
(148, 171)	141.974
(149, 202)	141.9706
(148, 202)	141.9626
(149, 233)	141.895
(149, 199)	141.8907
(148, 233)	141.8872
(148, 199)	141.8829
(90, 141)	141.8734
(88, 141)	141.8715
(149, 194)	141.8498
(148, 194)	141.8417
(141, 217)	141.7814
(87, 141)	141.7779
(96, 149)	141.7705
(141, 230)	141.7698
(96, 148)	141.7624
(39, 141)	141.7537
(149, 201)	141.7471
(148, 201)	141.7388
(95, 149)	141.7102
(95, 148)	141.7021
(149,)	141.6996
(141, 226)	141.6962
(141, 227)	141.6958
(148,)	141.6913
(141, 229)	141.6731
(141, 228)	141.6715
(149, 198)	141.6505
(149, 157)	141.6461
(148, 198)	141.6426
(148, 157)	141.6385
(141, 215)	141.6376
(149, 191)	141.6269
(149, 190)	141.6266
(148, 191)	141.6186
(148, 190)	141.6184
(149, 158)	141.5654
(149, 182)	141.559
(148, 158)	141.5578
(149, 175)	141.5557
(149, 155)	141.5545
(148, 182)	141.5508
(149, 192)	141.5498
(148, 175)	141.5474
(148, 155)	141.5469
(149, 170)	141.5416
(148, 192)	141.5416
(24, 149)	141.5385
(148, 170)	141.534
(24, 148)	141.5306
(149, 180)	141.5294
(148, 180)	141.5211
(149, 222)	141.5045
(149, 200)	141.4966
(148, 222)	141.4966
(148, 200)	141.4889
(141, 214)	141.4843
(45, 149)	141.4834
(45, 148)	141.4754
(112, 149)	141.4702
(149, 160)	141.4635
(149, 161)	141.4635
(149, 162)	141.4635
(149, 163)	141.4635
(112, 148)	141.4621
(148, 160)	141.4559
(148, 161)	141.4559
(148, 162)	141.4559
(148, 163)	141.4559
(149, 177)	141.4523
(141, 154)	141.4487
(149, 203)	141.4454
(148, 177)	141.444
(149, 168)	141.4393
(148, 203)	141.4375
(148, 168)	141.4311
(149, 204)	141.4248
(149, 165)	141.424
(149, 159)	141.4213
(148, 204)	141.417
(148, 165)	141.4164
(148, 159)	141.4137
(149, 197)	141.4082
(141, 167)	141.4057
(141, 164)	141.4057
(148, 197)	141.4
(149, 152)	141.3668
(148, 152)	141.3592
(149, 179)	141.3361
(136, 149)	141.3335
(149, 208)	141.3301
(148, 179)	141.3284
(136, 148)	141.3251
(33, 149)	141.3248
(148, 208)	141.3221
(33, 148)	141.3169
(149, 169)	141.3137
(149, 196)	141.3116
(149, 150)	141.3092
(62, 141)	141.3061
(148, 169)	141.3059
(148, 196)	141.3035
(148, 150)	141.3011
(44, 149)	141.2749
(137, 149)	141.2686
(44, 148)	141.2669
(137, 148)	141.2603
(141, 221)	141.2475
(140, 149)	141.2404
(140, 148)	141.2323
(115, 149)	141.2266
(115, 148)	141.2183
(58, 149)	141.2025
(132, 149)	141.2004
(58, 148)	141.1944
(132, 148)	141.1921
(116, 149)	141.1717
(143, 149)	141.1669
(116, 148)	141.1634
(117, 149)	141.1622
(143, 148)	141.159
(117, 148)	141.1536
(139, 149)	141.1531
(139, 148)	141.1445
(28, 149)	141.1191
(28, 148)	141.1111
(55, 149)	141.0973
(38, 149)	141.0964
(35, 149)	141.0952
(129, 149)	141.0939
(141, 176)	141.0912
(146, 149)	141.0904
(55, 148)	141.0892
(38, 148)	141.0884
(35, 148)	141.0872
(126, 149)	141.0864
(129, 148)	141.0856
(123, 149)	141.0845
(146, 148)	141.0823
(131, 149)	141.0815
(126, 148)	141.078
(123, 148)	141.0762
(131, 148)	141.0732
(141, 216)	141.0705
(128, 149)	141.0662
(128, 148)	141.0579
(40, 149)	141.0555
(34, 149)	141.0545
(31, 149)	141.0541
(60, 149)	141.0483
(40, 148)	141.0475
(34, 148)	141.0465
(31, 148)	141.0461
(124, 149)	141.0436
(60, 148)	141.0404
(124, 148)	141.0353
(114, 149)	141.0255
(141, 232)	141.021
(114, 148)	141.0172
(141, 237)	141.0055
(47, 149)	141.0038
(48, 149)	141.0038
(50, 149)	141.0038
(147, 149)	140.9992
(47, 148)	140.9957
(48, 148)	140.9957
(50, 148)	140.9957
(147, 148)	140.9912
(23, 149)	140.9865
(2, 149)	140.9796
(23, 148)	140.9785
(26, 149)	140.9747
(2, 148)	140.9717
(141, 212)	140.9698
(141, 211)	140.9692
(133, 141)	140.9676
(26, 148)	140.9667
(25, 149)	140.9662
(25, 148)	140.9581
(149, 195)	140.9546
(106, 149)	140.9494
(107, 149)	140.9494
(110, 149)	140.9494
(111, 149)	140.9494
(148, 195)	140.9464
(32, 141)	140.9459
(127, 149)	140.9455
(106, 148)	140.9411
(107, 148)	140.9411
(110, 148)	140.9411
(111, 148)	140.9411
(127, 148)	140.9372
(105, 149)	140.922
(104, 149)	140.922
(105, 148)	140.9137
(104, 148)	140.9137
(145, 149)	140.9085
(145, 148)	140.9004
(141, 231)	140.8927
(91, 149)	140.8593
(91, 148)	140.8511
(3, 149)	140.8437
(3, 148)	140.836
(108, 149)	140.8303
(108, 148)	140.8224
(109, 149)	140.822
(89, 141)	140.8213
(4, 149)	140.8159
(122, 149)	140.8141
(109, 148)	140.8141
(6, 149)	140.8099
(130, 149)	140.8084
(4, 148)	140.8082
(5, 149)	140.8079
(122, 148)	140.8062
(6, 148)	140.8019
(130, 148)	140.8005
(5, 148)	140.7999
(113, 149)	140.7939
(141, 218)	140.7924
(125, 149)	140.7893
(113, 148)	140.7855
(125, 148)	140.781
(142, 149)	140.7721
(1, 149)	140.7707
(142, 148)	140.7642
(1, 148)	140.763
(94, 149)	140.7626
(141, 225)	140.7547
(94, 148)	140.7544
(93, 149)	140.7512
(79, 149)	140.7479
(72, 149)	140.7474
(73, 149)	140.7474
(75, 149)	140.7474
(81, 149)	140.7474
(85, 149)	140.7474
(83, 149)	140.7453
(93, 148)	140.743
(79, 148)	140.7397
(72, 148)	140.7393
(73, 148)	140.7393
(75, 148)	140.7393
(81, 148)	140.7393
(85, 148)	140.7393
(83, 148)	140.7372
(149, 151)	140.7323
(144, 149)	140.7318
(141, 224)	140.7308
(148, 151)	140.7244
(144, 148)	140.7239
(141, 206)	140.7188
(141, 219)	140.7048
(141, 220)	140.699
(135, 149)	140.6927
(118, 149)	140.6912
(135, 148)	140.6843
(118, 148)	140.6829
(121, 149)	140.6655
(15, 149)	140.6625
(141, 174)	140.6605
(17, 149)	140.6571
(121, 148)	140.657
(20, 149)	140.6567
(29, 149)	140.6564
(15, 148)	140.6543
(17, 148)	140.6489
(20, 148)	140.6485
(29, 148)	140.6483
(67, 149)	140.6468
(119, 149)	140.6423
(36, 149)	140.6403
(67, 148)	140.6386
(43, 149)	140.6348
(119, 148)	140.634
(36, 148)	140.6322
(43, 148)	140.6267
(57, 149)	140.6226
(57, 148)	140.6145
(10, 149)	140.6072
(141, 210)	140.6038
(10, 148)	140.599
(120, 149)	140.5725
(63, 149)	140.5658
(120, 148)	140.5642
(27, 149)	140.564
(141, 223)	140.5637
(19, 149)	140.561
(63, 148)	140.5576
(27, 148)	140.5559
(8, 149)	140.5545
(19, 148)	140.5529
(8, 148)	140.5463
(84, 141)	140.5129
(70, 141)	140.5126
(71, 141)	140.5125
(149, 172)	140.5098
(68, 141)	140.5047
(148, 172)	140.5018
(54, 141)	140.4763
(41, 149)	140.4488
(37, 149)	140.4454
(16, 149)	140.4439
(30, 149)	140.4433
(46, 149)	140.4417
(41, 148)	140.4406
(37, 148)	140.4372
(16, 148)	140.4358
(30, 148)	140.4351
(46, 148)	140.4334
(141, 209)	140.4309
(141, 205)	140.4217
(18, 141)	140.4189
(21, 141)	140.4112
(22, 141)	140.4083
(14, 149)	140.3757
(14, 148)	140.3676
(141, 193)	140.3608
(13, 149)	140.3345
(13, 148)	140.3263
(141, 178)	140.279
(12, 149)	140.2486
(11, 149)	140.2456
(12, 148)	140.2403
(7, 149)	140.2384
(11, 148)	140.2374
(141, 213)	140.2344
(141, 171)	140.2305
(7, 148)	140.2302
(9, 149)	140.2296
(141, 189)	140.2276
(141, 188)	140.2243
(9, 148)	140.2214
(141, 183)	140.2172
(141, 184)	140.2171
(141, 186)	140.2151
(141, 185)	140.2149
(141, 181)	140.1897
(141, 207)	140.1795
(141, 187)	140.1674
(141, 202)	140.038
(141, 233)	140.0245
(141, 199)	140.0186
(141, 194)	139.89
(141, 157)	139.8647
(96, 141)	139.8549
(95, 141)	139.7934
(141, 158)	139.7856
(141, 155)	139.7685
(141, 170)	139.7561
(141, 198)	139.7453
(141, 201)	139.744
(141,)	139.7197
(141, 200)	139.7017
(24, 141)	139.6866
(141, 160)	139.6779
(141, 161)	139.6779
(141, 162)	139.6779
(141, 163)	139.6779
(141, 159)	139.6329
(141, 191)	139.6305
(141, 190)	139.6302
(141, 165)	139.6298
(45, 141)	139.6184
(141, 222)	139.5807
(141, 203)	139.5796
(141, 152)	139.5693
(141, 182)	139.5645
(141, 175)	139.5612
(141, 204)	139.5576
(141, 192)	139.5538
(141, 180)	139.5353
(141, 179)	139.5257
(112, 141)	139.5138
(141, 168)	139.4777
(141, 169)	139.4756
(33, 141)	139.4646
(141, 177)	139.4602
(141, 197)	139.4191
(141, 208)	139.4123
(44, 141)	139.4048
(141, 150)	139.401
(141, 196)	139.3757
(140, 141)	139.3406
(136, 141)	139.3295
(137, 141)	139.2951
(141, 143)	139.2763
(115, 141)	139.2483
(28, 141)	139.2392
(58, 141)	139.2373
(132, 141)	139.2234
(38, 141)	139.2206
(35, 141)	139.2161
(116, 141)	139.1961
(141, 146)	139.1826
(40, 141)	139.1737
(34, 141)	139.1724
(31, 141)	139.1721
(60, 141)	139.1643
(55, 141)	139.1502
(117, 141)	139.1198
(129, 141)	139.1176
(126, 141)	139.11
(123, 141)	139.1082
(139, 141)	139.1072
(131, 141)	139.1053
(50, 141)	139.1038
(47, 141)	139.1038
(48, 141)	139.1038
(2, 141)	139.1017
(23, 141)	139.1001
(128, 141)	139.0937
(141, 147)	139.0883
(26, 141)	139.0882
(25, 141)	139.079
(124, 141)	139.0632
(114, 141)	139.0515
(3, 141)	139.0226
(4, 141)	139.0011
(141, 195)	138.9869
(141, 145)	138.9856
